Name,Distance,Rating,Votes,Address,OriginFile 
Vinod General Stores Near CPWC Office Vile Parle East,0.1 KM,,0 Votes,"Samrat Ashok Nagar Society, M C Chagla Marg, Vile Parle East, Mumbai - 400099, Near CPWC Office",VileParleEast
Afrin Pan Bidi Shop Near C P W C Office Vile Parle East,0.1 KM,,0 Votes,"Samrat Ashok Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near C P W C Office",VileParleEast
V M Stores Vile Parle East,0.14 KM,4.2,11 Votes,"B/125, Shree Sambhaji Nagar, Vile Parle East, Mumbai - 400099",VileParleEast
Ambika Stores Near Sai Baba Mandir Vile Parle East,0.27 KM,3.5,2 Votes,"Shop No 5, Ambewadi, M C Chagle Road, Vile Parle East, Mumbai - 400099, Near Sai Baba Mandir",VileParleEast
Gupta General Stores Near H P Gas Agency Vile Parle East,0.28 KM,,0 Votes,"Meghwadi, Western Express Highway, Vile Parle East, Mumbai - 400099, Near H P Gas Agency",VileParleEast
A R Stores Near New Airport Colony Bamanwada Vile Parle East,0.29 KM,,0 Votes,"Shop No 140, Durga Chawl, Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony, Bamanwada",VileParleEast
Bajarang General Stores Near Vile Parle Police Station Ambewadi Vile Parle East,0.3 KM,,0 Votes,"Shop No 10, Sanjay Gandhi Nagar Society, Chagle Road, Vile Parle East, Mumbai - 400099, Near Vile Parle Police Station, Ambewadi",VileParleEast
The Point General Store Western Express Highway Vile Parle East,0.3 KM,,0 Votes,"Pakhadi Chawl, Service Road, Vile Parle East, Mumbai - 400057, Western Express Highway",VileParleEast
Shree Laxmi Dairy Farm Western Express Highway Vile Parle East,0.3 KM,,0 Votes,"Shop No 9, Pakhadia Chawl, Service Road, Vile Parle East, Mumbai - 400057, Western Express Highway",VileParleEast
P S General Stores Near New Airport Colony Vile Parle East,0.3 KM,,0 Votes,"Durga Chawl, Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony",VileParleEast
Jaiswal Traders Near New Airport Colony Bamanwada Vile Parle East,0.31 KM,,0 Votes,"M C Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony, Bamanwada",VileParleEast
Govinda Store Vileparle E 400056 Vile Parle East,,,0 Votes,"Irla Dhobighat, Near Kripa Nagar Sacity, Vile Parle East, Mumbai - 400057, Vileparle (E)- 400056",VileParleEast
Kashinath General Stores Near Vile Parle Police Station Ambewadi Vile Parle East,0.37 KM,,0 Votes,"Sanjay Gandhi Nagar Society, Chagla Road, Vile Parle East, Mumbai - 400099, Near Vile Parle Police Station, Ambewadi",VileParleEast
Maheshwari Chemist General Store Behind Vile Parle Police Chowky Vile Parle East,0.37 KM,,0 Votes,"Shop No 1, Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Behind Vile Parle Police Chowky",VileParleEast
Bhawani General Stores Near Marriyaman Temple Vile Parle East,0.39 KM,,0 Votes,"Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Marriyaman Temple",VileParleEast
Viddhya General Kirana Stores Near Murarji Patel Tabela No 5 Vile Parle East,0.39 KM,,0 Votes,"Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Murarji Patel Tabela No 5",VileParleEast
Jaiswal Kirana Stores Behind Vile Parle Police Station Vile Parle East,0.42 KM,,0 Votes,"Sanjay Gandhi Nagar Society, N C Chagla Road, Vile Parle East, Mumbai - 400099, Behind Vile Parle Police Station",VileParleEast
Maple Mart Vile Parle East,0.44 KM,,0 Votes,"Regd. Office 5-6 samikaran plot No-34/B, Vile Parle East, Mumbai - 400057",VileParleEast
Choudhary General Stores Near W E Highway Vile Parle East,0.46 KM,,0 Votes,"Shop No.1, Hanuman Road, Vile Parle East, Mumbai - 400057, Near W E Highway",VileParleEast
Aditya general store Near Vile Parle Police Station Vile Parle East,0.47 KM,,0 Votes,"Sanjay Gandhi Nagar Society, Nehru Road, Vile Parle East, Mumbai - 400057, Near Vile Parle Police Station",VileParleEast
Varsha Super Store Near Datta Mandir Vile Parle East,0.48 KM,,0 Votes,"Shop No 3 Krishna Cottage, Hanuman Road, Vile Parle East, Mumbai - 400057, Near Datta Mandir",VileParleEast
Chowdhary General Stores Vile Parle East,0.49 KM,,0 Votes,"""indulkar Chawl,Shop # 2,Hanuman Road"", Vile Parle East, Mumbai - 400057",VileParleEast
Honesty General Stores Opposite P T Colony Bamanwada Vile Parle East,0.49 KM,4.8,6 Votes,"A-G Dalima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada",VileParleEast
Pramanik Super Stores Near New Airport Colony Baman Wada Vile Parle East,0.5 KM,4.5,6 Votes,"Anthony Cottage, M C Chagla Road, Vile Parle East, Mumbai - 400057, Near New Airport Colony, Baman Wada",VileParleEast
Veera General Store Opp Chaintain Hotel Vile Parle East,0.51 KM,4.5,3 Votes,"Shop No.4,, Hanuman Road, Vile Parle East, Mumbai - 400057, Opp Chaintain Hotel",VileParleEast
Jay Bhairavnath Kirana Stores Near Pooja Dairy Vile Parle East,0.51 KM,,0 Votes,"Parera Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Pooja Dairy",VileParleEast
Ganesh General Stores Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Parera Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society",VileParleEast
Khatri Stores Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Francis Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society",VileParleEast
Shiv Prakash Dairy Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Valmiki Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society",VileParleEast
R Saini General Stores Near New Airport Colony Vile Parle East,0.51 KM,,0 Votes,"Valmiki Nagar Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony",VileParleEast
Jayant General Stores Vile Parle East,0.52 KM,3.5,10 Votes,"136 B, Ambe Bhuvan, Hanuman Road, Vile Parle East, Mumbai - 400057",VileParleEast
Four Care Medical General Store Near Utkarsh Mandal Vile Parle East,0.54 KM,4.3,8 Votes,"Vishnu Krupa Building, Mahant Road, Vile Parle East, Mumbai - 400057, Near Utkarsh Mandal",VileParleEast
Mohan Stores Opposite P T Colony Bamanwada Village Vile Parle East,0.56 KM,,0 Votes,"Shop No 7, Rose Delima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada Village",VileParleEast
Jay Ambe Milk Centre Near Airport Colony Baman Wada Vile Parle East,0.59 KM,,0 Votes,"Shop No 1, Maharshi Walmiki Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Airport Colony, Baman Wada",VileParleEast
K K Shah Co Near Domestic Airport Vile Parle East,0.62 KM,4.5,2 Votes,"Shop No 2/3, Sawant Sadan, Nehru Road, Vile Parle East, Mumbai - 400057, Near Domestic Airport",VileParleEast
Shree Krishna Store Vile Parle East,0.64 KM,3.0,2 Votes,"21, Prarthana Samaj Road, Prarthana Samaj Road Mahant Road, Vile Parle East, Mumbai - 400057",VileParleEast
Farmtaza Sathaye College Vile Parle East,0.65 KM,,0 Votes,"Bhagwati Niwas Building, Dixit Road, Vile Parle East, Mumbai - 400057, Sathaye College",VileParleEast
Jaiswal Kirana Store Near Chhatrapati Shivaji Domestic Airport Vile Parle East,0.68 KM,,0 Votes,"Nehru Road, Vile Parle East, Mumbai - 400099, Near Chhatrapati Shivaji Domestic Airport",VileParleEast
Mahendra General Stores Near PT Ground Vile Parle East,0.7 KM,,0 Votes,"Shop No.4 kalpataru Society, Anantwaman vartak Mall, Vile Parle East, Mumbai - 400057, Near PT Ground",VileParleEast
Daina Cold Drink PT Colony Vile Parle East,0.7 KM,4.5,34 Votes,"P. and T. Colony, Sahar Road, P&T Colony-Vile Parle East, Mumbai - 400099",VileParleEast
Lalji shamji malade Opp Guru Tailor Vile Parle East,0.76 KM,,0 Votes,"Sky View Building 30/ B, Prathana Samaj Road, Vile Parle East, Mumbai - 400057, Opp Guru Tailor",VileParleEast
Siddhi Vinayak Pan bidi general store Oppt Lakme Salon Vile Parle East,0.78 KM,,0 Votes,"Sh No. 2 Thosar Wadi, Hanuman Road, Vile Parle East, Mumbai - 400057, Oppt Lakme Salon",VileParleEast
Shree Swami Samarth General Stores Vile Parle East,0.83 KM,5.0,1 Votes,"1, Maratha Bhuvan, Subhash Road,, Vile Parle East, Mumbai - 400057",VileParleEast
Modern General Store Vile Parle East,0.83 KM,4.0,1 Votes,"2/3,Bhagwati Niwas, Pm Road, Vile Parle East, Mumbai - 400099",VileParleEast
Satyam Gen Stores Near Gulati Bldg Vile Parle East,0.84 KM,4.5,1 Votes,"Shop No.6, Nanda Patkar Road, Vile Parle East, Mumbai - 400057, Near Gulati Bldg",VileParleEast
Sandeep General Stores Opp Khataya hall Vile Parle East,0.84 KM,4.7,3 Votes,"Shop No 07, Narayan Nagar, Hanuman Road, Vile Parle East, Mumbai - 400057, Opp. Khataya hall",VileParleEast
Nikita General Stores Near Railway Crossing Vile Parle East,,,0 Votes,"Shop No 1/127, Bhoir House, Azad Road, Vile Parle East, Mumbai - 400057, Near Railway Crossing",VileParleEast
Prakash Eknath General Stores Dubhashi Maidan Vile Parle East,,,0 Votes,"Gujarati Society Road, Vile Parle East, Mumbai - 400057, Dubhashi Maidan",VileParleEast
Namdev Kirana Stores Near Sai Mandir Vile Parle East,0.86 KM,,0 Votes,"Shop No 2, Shubhmkar Society, Subhash Road, Vile Parle East, Mumbai - 400057, Near Sai Mandir",VileParleEast
Ashish General Store And Organic Too Savla Niwas Vile Parle East,0.87 KM,4.9,12 Votes,"Shop No. 6 Savla Niwas Building, Malviya Road, Vile Parle East, Mumbai - 400057, Savla Niwas",VileParleEast
Patel General Store Vile Parle East,0.89 KM,3.7,3 Votes,"5 & 6, Shanti Kunj, P.s.rd ., Vile Parle East, Mumbai, Vile Parle East, Mumbai - 400057",VileParleEast
Chirag Book Centre And General Stores Opposite Tilak High School Vile Parle East,0.93 KM,4.3,23 Votes,"Plot No. 57, Narshing Asram, Hanuman Road, Vile Parle East, Mumbai - 400057, Opposite Tilak High School",VileParleEast
Mahavir Ann Bhandar Opposite Tilak Vidalaya School Vile Parle East,0.93 KM,4.8,4 Votes,"Shop No 02,Narsing Ashram Building, Hanuman Road, Vile Parle East, Mumbai - 400057, Opposite Tilak Vidalaya School",VileParleEast
Tiwari General Store Kinnari Chauk Vile Parle East,0.93 KM,5.0,2 Votes,"Shop No.Z2955, Malvi, Vile Parle East, Mumbai - 400057, Kinnari Chauk",VileParleEast
Shree Medical General Store Near Parle Tilak Vidhayalay Vile Parle East,0.95 KM,,0 Votes,"Shop No 4 Guru Chaya Co Operative Housing Society, Subhas Road, Vile Parle East, Mumbai - 400057, Near Parle Tilak Vidhayalay",VileParleEast
Santosh Consumer Society Near Jeevan Vikas Hospital Vile Parle East,,,0 Votes,"Mahadev Singh Chawl,Shop No 3,Jeevan Vikas Kendra Road, Vile Parle East, Mumbai - 400057, Near Jeevan Vikas Hospital",VileParleEast
Wagad Wala Store Vile Parle East,0.97 KM,,0 Votes,"Rt Building, Pm Road, Vile Parle East, Mumbai - 400057",VileParleEast
R K General Trading Vile Parle East,0.97 KM,,0 Votes,"Shop No 04, Sangeeta Aspire, Navpada, Firoz Shah Mehta Road, Vile Parle East, Mumbai - 400057",VileParleEast
Paras General store Opp Rama Gulab Bldg Vile Parle East,0.98 KM,,0 Votes,"Shop No.1, Tejpal Road, Vile Parle East, Mumbai - 400057, Opp. Rama Gulab Bldg",VileParleEast
Prakash General Stores Near Parle Tilak School Vile Parle East,0.98 KM,,0 Votes,"Shop no.5, Subhash Road, Vile Parle East, Mumbai - 400057, Near Parle Tilak School",VileParleEast
Farm Taza Near Hanuman Mandir Vile Parle East,1 KM,4.0,7 Votes,"Shop No. 2 and 3, Bhagwati Niwas CHSL, P M Road, Vile Parle East, Mumbai - 400057, Near Hanuman Mandir",VileParleEast
Fresh 2 You Opp Post office Vile Parle East,1.02 KM,2.5,2 Votes,"Shop no.4, Malviya Road, Vile Parle East, Mumbai - 400057, Opp. Post office",VileParleEast
A N Razani Grain Vile Parle East,1.05 KM,,0 Votes,"Amba Bhawan, Francis Rd, Vile Parle East, Mumbai - 400057",VileParleEast
Nagrik Suvidha Near Shiva Sagar Hotel Vile Parle East,1.05 KM,4.3,20 Votes,"71, Swagat, Nehru Road, Vile Parle East, Mumbai - 400057, Near Shiva Sagar Hotel",VileParleEast
Sandeep Book Centre General Store Vile Parle East,1.08 KM,4.0,1 Votes,"2 Monarch Castle, Hanuman Road, Vile Parle East, Mumbai - 400057",VileParleEast
Charbhuja Jewellery V M Rd Vile Parle West,,,0 Votes,"Shivdham Chawl, Juhu Rd Nehru Nagar, Vile Parle West, Mumbai - 400056, V M Rd",VileParleWest
Sandeep General Store Opp Manish Store Vile Parle West,,,0 Votes,"Shop No. 1, Ram Niwas Chawl, Vile Parle West, Mumbai - 400056, Opp. Manish Store",VileParleWest
Shivani General Store Opp Hanuman Mandir Vile Parle West,,,0 Votes,"Shop No. 1, Nana Prakash Chawl, Vile Parle West, Mumbai - 400056, Opp. Hanuman Mandir",VileParleWest
Ramdev General Store Nehru Nagar Vile Parle West,,,0 Votes,"Shop No. 1, Tangama Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Rasai Kirana And General Store Nehru Nagar Vile Parle West,,,0 Votes,"Shop No. 1, Raman Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Kanhaiya Communication Near HP Petrol Pump Vile Parle West,,,0 Votes,"Shop No.20, Road No.05, Neharu Nagar, Vile Parle West, Mumbai - 400056, Near HP Petrol Pump",VileParleWest
Shree Anapurna Sweets Farsan Dryfruit Centre Near Bank Of Baroda Vile Parle West,0.07 KM,3.7,8 Votes,"5, Sohini Building, D J Road, Vile Parle West, Mumbai - 400056, Near Bank Of Baroda",VileParleWest
Mangal General Store Near Old Police Station Vile Parle West,,,0 Votes,"Shop No 5, Yamuna Shree Co Operative Housing Society, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Old Police Station",VileParleWest
Parle General Stores Vile Parle West Vile Parle West,0.17 KM,4.2,6 Votes,"Namdar Building,D J Road,, Vile Parle West, Mumbai - 400056, Vile Parle West",VileParleWest
Nirmal General Stores Indiranagar No 1 Vile Parle West,0.18 KM,,0 Votes,"S V Road, Vile Parle West, Mumbai - 400056, Indiranagar No 1",VileParleWest
Zilmit provision stores Opp baptista Vile Parle West,0.21 KM,,0 Votes,"Shop no.88,maa mansion, Old police station road, Vile Parle West, Mumbai - 400056, Opp.baptista",VileParleWest
Dodhia Provision Store Near Kapol Bank Vile Parle West,0.21 KM,,0 Votes,"Shop No-47/B Baptista Hacienda, Old police Station Road, Vile Parle West, Mumbai - 400056, Near Kapol Bank",VileParleWest
Shankar General Store Opposite Noble Chemist Vile Parle West,0.24 KM,5.0,1 Votes,"Shop No 7, Angelina Apartment, Baji Prabhu Deshpande Marg, Vile Parle West, Mumbai - 400056, Opposite Noble Chemist",VileParleWest
Shivam Medical Store Near Rashmi Gas Agencies Vile Parle West,0.27 KM,3.5,6 Votes,"Shop No-2,Yamunashree, B-Wing, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Rashmi Gas Agencies",VileParleWest
Shweta Colddrink House Opposite MP Shah School Vile Parle West,0.3 KM,4.0,3 Votes,"Milk No. 122, Ishwar Lal Park, Sarojani Road, Vile Parle West, Mumbai - 400056, Opposite MP Shah School",VileParleWest
Mahadev Medical General Stores Near Laxmi Narayan Mandir Vile Parle West,0.32 KM,,0 Votes,"8, Nandan Villa, Ansari Road, Vile Parle West, Mumbai - 400056, Near Laxmi Narayan Mandir",VileParleWest
Geeta store Nehru Nagar Vile Parle West,0.34 KM,,0 Votes,"Shiv Sai Chawl No 3, S V Road, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Saraswati Kirana General Store Nehru Nagar Vile Parle West,0.34 KM,,0 Votes,"Shop No. 1, Shiv Sai Chawl - 5, S V Road, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
New Saraswati Store Near Nehru Nagar Vile Parle West,,,0 Votes,"Shop No. 2, Kartik Vinayak Chawl, Vile Parle West, Mumbai - 400056, Near Nehru Nagar",VileParleWest
Aarti General Stores Near Ashwini Hotel Vile Parle West,,,0 Votes,"Shop No. 1,, V M Road, Dandi Chawl, Vile Parle West, Mumbai - 400056, Near Ashwini Hotel",VileParleWest
Jaya Store Nehru Nagar Vile Parle West,0.4 KM,3.0,1 Votes,"Opp Poojari Chawl, Juhu Road, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Roop Sangam General Stores Vile Parle West,0.44 KM,4.0,2 Votes,"4 Laxmi Darshan Bldg, Bajaj Road, Vile Parle West, Mumbai - 400056",VileParleWest
Mahakali General Store Vile Parle West,0.47 KM,,0 Votes,"S.V.Road , V.M.Road, Sarangpani Chawl, Flying Club Shanty Town, Nehru Nagar, Vile Parle West, Mumbai - 400056",VileParleWest
Gemeni Medical General Store Vile Parle West,0.5 KM,3.0,2 Votes,"Shop No. 1 Vijaylaxmi Chawl, V.m.road Vile Parle, Vile Parle West, Mumbai - 400056",VileParleWest
Shree Aai Mata Kirana Store Nehru Nagar Vile Parle West,0.5 KM,,0 Votes,"Shop No. 2, Arjun Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Hare Krishna General Store Near Shitla Mata Temple Vile Parle West,0.5 KM,,0 Votes,"Arjun Chawl, S V Road No 5, Vile Parle West, Mumbai - 400056, Near Shitla Mata Temple",VileParleWest
S Vyankatesh Store Opp Chamunda Chawl Vile Parle West,0.51 KM,4.0,1 Votes,"Vijay Laxmi Chawl, Nehru Nagar, Vile Parle West, Mumbai - 400056, Opp Chamunda Chawl",VileParleWest
Madina store Nr railway crossing Vile Parle West,0.53 KM,,0 Votes,"St.francis road, Vile Parle West, Mumbai - 400056, Nr.railway crossing",VileParleWest
Aarti Store Mithibai College Vile Parle West,0.54 KM,,0 Votes,"Anna Chawl , Gandhi Nagar, Nerul Nagar, Vile Parle West, Mumbai - 400056, Mithibai College",VileParleWest
Azad Stores Near Mithibai College Vile Parle West,0.54 KM,,0 Votes,"Nagar Nagar, No 5, Vile Parle West, Mumbai - 400056, Near Mithibai College",VileParleWest
Sai Kirana Store Near Mithibai College Vile Parle West,0.54 KM,,0 Votes,"B M Road, Vile Parle West, Mumbai - 400056, Near Mithibai College",VileParleWest
Gemini Medical General Store Near Mithibai College Vile Parle West,0.55 KM,3.8,8 Votes,"Shop No 1, Vijaylaxmi Chawl, V M Road, Vile Parle West, Mumbai - 400056, Near Mithibai College",VileParleWest
Ganesh General Stores Near mithi bai college Vile Parle West,0.55 KM,,0 Votes,"nehru nagar, Vile Parle West, Mumbai - 400056, near mithi bai college",VileParleWest
I N R Store Opposite Mithibai College Vile Parle West,0.55 KM,4.0,1 Votes,"No. 5, Nehru Nagar, V.M. Road, Vile Parle West, Mumbai - 400056, Opposite Mithibai College",VileParleWest
Om Sai Vighnesh General Store Nehru Nagar Vile Parle West,0.58 KM,,0 Votes,"Shop No. 1, Ambe Mata Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Shree Gulabchand Hiralal Stores Vile Parle West,0.59 KM,5.0,2 Votes,"J.M Parera Chawl, Vile Parle (W), St. Francis Road, Vile Parle West, Mumbai - 400056",VileParleWest
S K Shah Kirana Store Near Ganesh Farsan Vile Parle West,0.6 KM,4.3,7 Votes,"Shop No 1, 49/31 Gayatri, Dadabhai Road, Vile Parle West, Mumbai - 400056, Near Ganesh Farsan",VileParleWest
Manish Store Nehru Nagar Vile Parle West,0.63 KM,,0 Votes,"Shop No. 1, Mahatma Gandhi Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Shree Siddhivinayak Mangalore general Store Nr shindhi Colony Vile Parle West,0.65 KM,2.5,4 Votes,"Shop No.2,House No.52, St.francis Road, Vile Parle West, Mumbai - 400056, Nr.shindhi Colony",VileParleWest
Dharma Shop Anand Vihar Vile Parle West,0.67 KM,3.0,1 Votes,"Bajaj Road, Vile Parle West, Mumbai - 400056, Anand Vihar",VileParleWest
Jitendra Pan Benedictine shop Beside Deelip Tailors Vile Parle West,0.69 KM,4.0,1 Votes,"Babu Bahai Chawl,Nehru Nagar, V.m Road No.5, Vile Parle West, Mumbai - 400056, Beside Deelip Tailors",VileParleWest
Charla General Stores Opposite Irla Nursing Home Vile Parle West,0.7 KM,3.1,11 Votes,"141, S. V. Road, Irla, Vile Parle West, Mumbai - 400056, Opposite Irla Nursing Home",VileParleWest
Shree Durga Kirana General Store Nehru Nagar Vile Parle West,0.7 KM,,0 Votes,"Shop No. 2, Kartik Vinayak Chawl, Vile Parle West, Mumbai - 400056, Nehru Nagar",VileParleWest
Ramdev Fancy General Store Near Kalimata mandir Vile Parle West,0.73 KM,4.0,1 Votes,"Arjun Chawl, Nehru Nagar, V M Road Near.05, Vile Parle West, Mumbai - 400056, Near. Kalimata mandir",VileParleWest
Mahalaxmi provision stores Nr Ganesh Mandir Vile Parle West,0.75 KM,,0 Votes,"Kartik Chawl ,Nehru Nagar, V.M Road, Vile Parle West, Mumbai - 400056, Nr Ganesh Mandir",VileParleWest
Shree Krishna stores Nr Ganesh Mandir Vile Parle West,0.75 KM,,0 Votes,"Krishna Chawl ,Nehru Nagar, V.M Road, Vile Parle West, Mumbai - 400056, Nr.Ganesh Mandir",VileParleWest
Krishna pan bidi shop Nr Ganesh mandir Vile Parle West,0.75 KM,,0 Votes,"Bhala mulgath Chawl ,Nehru nagar, V.m road, Vile Parle West, Mumbai - 400056, Nr Ganesh mandir",VileParleWest
