Name,Distance,Rating,Votes,Address,OriginFile 
Bhat Bazar,1.49 KM,3.8,155 Votes,"New Chinchbunder, Chinchbunder, Mandvi, Keshavji Naik Road, Mumbai - 400003",Dhobi_talao
Rahat Medical General Stores Next to Metro Opticians Dongri,0.58 KM,4.3,6 Votes,"Shop No 17, Haroon Manzil, 155 Imamwada Road, Dongri, Mumbai - 400009, Next to Metro Opticians",Dongri
Shree Datta General Store Near Sandhurst Road Railway Station Sandhurst Road,0.11 KM,3.7,413 Votes,"Shop No 6 , Dongri Muncipal Market, Nowroji Hill Road No4, Sandhurst Road, Mumbai - 400009, Near Sandhurst Road Railway Station",Dongri
Nazir Medico Near Sandhurst Road Dongri Muncipal Fish Market Dongri,0.12 KM,4.6,7 Votes,"Shop No 13, Nowroji Hill Road No 4, Dongri, Mumbai - 400009, Near Sandhurst Road, Dongri Muncipal Fish Market",Dongri
Shree Datta General Store Dongri,0.13 KM,3.7,413 Votes,"Shop No 6,Dongi Municipal Market, Nauroji Hill Road No 4, Dongri, Mumbai - 400009",Dongri
Prince Medical General Stores Opp Dongri BMC Market Dongri,0.16 KM,4.7,10 Votes,"Shop No.3, 73/75 Nawab Mansion Bldg., Dr Meisheri Road, Dongri, Mumbai - 400009, Opp Dongri BMC Market",Dongri
Getwell Soon Chemist General Stores Near Noor Baug Circle Sandhurst Road,0.25 KM,4.1,7 Votes,"Shop No 2, Amir Building, Jail Road, Sandhurst Road, Mumbai - 400009, Near Noor Baug Circle",Dongri
New Plaza Medical General Stores Opp Dena bank Noor Baug Umerkhadi,0.33 KM,5.0,6 Votes,"Shop No 1, Pragati Building, S.C. Marg, Noor Baug-Umerkhadi, Mumbai - 400009, opp. Dena bank",Dongri
Food Spot Bussines Park Ghatkopar East,0.19 KM,4.1,75 Votes,"Shop No 18, Kamdar Shopping Apartment, Tilak Road, Ghatkopar East, Mumbai - 400077, Bussines Park",Ghatkopar
Shah Arjan Virji Company Jalaram Nagar Opp Gandhi Market Ghatkopar East,0.19 KM,4.1,59 Votes,"1/4 Jalaram Nagar, M G Road, Ghatkopar East, Mumbai - 400077, Jalaram Nagar Opp. Gandhi Market",Ghatkopar
Pramanik General Store Near Indian Overseas Bank Ghatkopar East,0.33 KM,4.2,379 Votes,"Shop No. 7 & 8, Golwala Banglow, M G Road, Hingwala Lane, Ghatkopar East, Mumbai - 400077, Near Indian Overseas Bank",Ghatkopar
Shah Ramji Bachubhai Kirana Store Opposite Balaji Mandir Ghatkopar East,0.28 KM,3.8,80 Votes,"Shop No 7 & 8, Mahesh Kunj, Tilak Road, Ghatkopar East, Mumbai - 400077, Opposite Balaji Mandir",Ghatkopar
Janta Masala Next Tiptop Ghatkopar East,0.24 KM,4.2,17 Votes,"Shree Sadan, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Next Tiptop",Ghatkopar
Mansi Medical General Stores Near Garodia Nagar Opp Union Bank Of India Ghatkopar East,0.75 KM,4.2,61 Votes,"157, Shop No 8, Neelkanth Bldg, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Near Garodia Nagar, Opp Union Bank Of India",Ghatkopar
Central Department Stores Opposite Doshi Nursing Home Ghatkopar East,0.34 KM,4.0,24 Votes,"10, Hingwala Bunglow, Hingwala Lane, Ghatkopar East, Mumbai - 400077, Opposite Doshi Nursing Home",Ghatkopar
Alka General Stores Opposite Building No 106 Pant Nagarshakhar Market Pant Naga Ghatkopar East,0.86 KM,4.1,32 Votes,"Shop No 5, Station Road, Ghatkopar East, Mumbai - 400075, Opposite Building No 106, Pant Nagarshakhar Market Pant Naga",Ghatkopar
Bhavin Medical Stores Near Pushpa Vihar Hotel Ghatkopar East,0.87 KM,3.6,28 Votes,"186/5 , Ratan Palace, Garodia Nagar, Ghatkopar East, Mumbai - 400077, Near Pushpa Vihar Hotel",Ghatkopar
Riddhi Medical General Store Near Sarvodaya Hospital Ghatkopar West,0.88 KM,4.4,38 Votes,"Trimurti Arcade Shop No 8 & 9 Gandhi Nagar, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Sarvodaya Hospital",Ghatkopar
Shah Book Centre General Stores Opposite Sndt College Ghatkopar West,0.43 KM,4.0,37 Votes,"Monish Suruwat Building Ashish Complex, M G Road, Kama Gali, Ghatkopar West, Mumbai - 400086, Opposite Sndt College",Ghatkopar
Sweet An Sor Opposite Cama Lane Ghatkopar West,0.44 KM,3.9,106 Votes,"Shop No 1, Moti Mahal, M G Road, Ghatkopar West, Mumbai - 400086, Opposite Cama Lane",Ghatkopar
Lucky General Stores Near Swami Narayan Temple Ghatkopar East,0.15 KM,3.9,17 Votes,"Shop No 5, Jai Jawan Nagar Building, R B Mehta Marg, Ghatkopar East, Mumbai - 400077, Near Swami Narayan Temple",Ghatkopar
Janata Masala Stores Neat Tip Top Farsan Mart Ghatkopar East,0.19 KM,3.8,11 Votes,"Shree Sadan Bldg, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Neat Tip Top Farsan Mart",Ghatkopar
Benefit Counter Opposite Kotak Mahindra Bank Ghatkopar East,0.22 KM,4.1,17 Votes,"Kailash Mahal, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Opposite Kotak Mahindra Bank",Ghatkopar
Vijay general store Near ashirwad hospital Ghatkopar East,0.48 KM,4.0,45 Votes,"Shop No 1, Kailash Kiran Building, Tilak Road, Ghatkopar East, Mumbai - 400077, Near ashirwad hospital",Ghatkopar
Apna Bazar Co op Departmental Store Garodia Nagar Ghatkopar East,0.88 KM,3.8,69 Votes,"Shop No 7/8 Plot No 130 Mahavir Mahal, Ghatkopar East, Mumbai - 400077, Garodia Nagar",Ghatkopar
Sahakar Bhandar Beside Mumbai District Bank Ghatkopar West,1.7 KM,3.8,14 Votes,"Shop No 1/2, Ramsagar, Bhatwadi, Ghatkopar West, Mumbai - 400084, Beside Mumbai District Bank",Ghatkopar
Shree Siddhivinayak Medical General Store Pant Nagar Opposite Ganesh Temple Ghatkopar East,0.4 KM,4.0,5 Votes,"Shop No 2, 90ft Road, Ghatkopar East, Mumbai - 400075, Pant Nagar, Opposite Ganesh Temple",Ghatkopar
Uday Stores Ghatkopar West,0.53 KM,3.8,19 Votes,"Shop No 3, Shree Mahalaxmi Appartment, Cama Lane, Ghatkopar West, Mumbai - 400086",Ghatkopar
B K Soap Centre Ghatkopar West,0.75 KM,3.7,9 Votes,"Shop No. 2, Kailash Vihar, J V Road, Khot Lane, Ghatkopar West, Mumbai - 400086",Ghatkopar
Niranjan General Stores Opposite Telephone Exchange Ghatkopar West,0.82 KM,4.1,100 Votes,"4/5, Shiv Plaza, L B S Road, Ghatkopar West, Mumbai - 400086, Opposite Telephone Exchange",Ghatkopar
Meghdoot Grahak Bhandar Near Telephone Exchange Girdhar Nagar Ghatkopar West,1.15 KM,4.0,32 Votes,"Shop No 11, Jivadaya Lane, Ghatkopar West, Mumbai - 400086, Near Telephone Exchange, Girdhar Nagar",Ghatkopar
Aashirwad Tea General Store Amrut Nagar Ghatkopar West,1.24 KM,4.6,5 Votes,"Shop No D 12, Sagar Park Chs Ltd, Ghatkopar West, Mumbai - 400086, Amrut Nagar",Ghatkopar
Anjali Medical General Store Gamdevi Road Near Shreyas Talkies Ghatkopar West,1.61 KM,4.1,18 Votes,"Shop No. 3J, L B S Marg, Jai Shankar Premises Co-Operative Housing Society, Sanghani Estate, Ghatkopar West, Mumbai - 400086, Gamdevi Road, Near Shreyas Talkies",Ghatkopar
Laxmi Grain Stores Ghatkopar East,0.27 KM,4.1,7 Votes,"Shop No 1, Mahesh Kunj, Dr M P Vaidya Marg, Tilak Road, Ghatkopar East, Mumbai - 400077",Ghatkopar
Dawaghar Medical General Stores Bhim Ngr Tansa Pipeline Rajawadi Ghatkopar East,0.39 KM,4.6,11 Votes,"Shop No 3-1/1, Ghatkopar East, Mumbai - 400077, Bhim Ngr Tansa Pipeline, Rajawadi",Ghatkopar
Rekha General Stores Opp Shayam Rao Vithal Bank Ghatkopar East,0.4 KM,4.4,13 Votes,"6, Shiv Niwas, Rajawadi RD No 1, Ghatkopar East, Mumbai - 400077, Opp Shayam Rao Vithal Bank",Ghatkopar
New Chetana Grain Provision Stores Ghatkopar East,0.65 KM,5.0,5 Votes,"Vandana Apartment, Tilak Road, R B Mehta Rd, Rajawadi, Ghatkopar East, Mumbai, Ghatkopar East, Ghatkopar East, Mumbai - 400077",Ghatkopar
Lakhani General Stores Near Bata Showroom Ghatkopar West,0.72 KM,4.0,6 Votes,"Shop No A/6, Sagar Bonnzha, J V Road, Ghatkopar West, Mumbai - 400086, Near Bata Showroom",Ghatkopar
Rex Stores Near Union Bank Garodia Nagar Ghatkopar East,0.74 KM,3.8,23 Votes,"156-5, Garodia Shopping Centre, Garodia Nagar, Garodia Nagar-Ghatkopar East, Mumbai - 400077, Near Union Bank",Ghatkopar
Mallinath Medical Store Near Pancholi Hospital Ghatkopar East,0.78 KM,3.8,36 Votes,"Shop No 22, Pancholi Hospital Building, 90 Feet Road, Ghatkopar East, Mumbai - 400077, Near Pancholi Hospital",Ghatkopar
Prabhat General Stores Ghatkopar East,0.83 KM,3.6,10 Votes,"Shop No.4, Gowri Shankar Wadi 2, Pant Nagar, Ghatkopar East, Mumbai - 400075",Ghatkopar
Laxmi General Stores Opposite to Muncipal Office Ghatkopar West,1.12 KM,4.2,21 Votes,"Shop No.9, Navratna Shopping Center New Maneklal Estate, L B S Marg, Ghatkopar West, Mumbai - 400086, Opposite to Muncipal Office",Ghatkopar
Gala Medical General Store Opp Sapna Hospital Ghatkopar West,1.34 KM,4.4,11 Votes,"Shop No. 5, Sainath Nagar, Limani Bhuvan, L B S Marg, Ghatkopar West, Mumbai - 400086, Opp.Sapna Hospital",Ghatkopar
Samrat Medical General Stores Opp shilpa Building Ghatkopar West,1.51 KM,4.0,9 Votes,"7a, Mahavir Darshan, Jagdusha Nagar,, Ghatkopar West, Mumbai - 400086, Opp.shilpa Building,",Ghatkopar
Sahakar General Stores Near R Odeon Mall Ghatkopar East,0.2 KM,4.0,5 Votes,"3 Odeon Shopping Centre, Vallbh Baug Lane, Ghatkopar East, Mumbai - 400077, Near R Odeon Mall",Ghatkopar
Ramji Bhimji Vora Kirana General Store Near Janta Society Ghatkopar East,0.42 KM,4.8,6 Votes,"Shop No.6, Shiv Shakti Heights, Janta Society Road, Ghatkopar East, Mumbai - 400077, Near Janta Society",Ghatkopar
Patel General Store Near Pant Nagar Ghatkopar East,0.43 KM,3.5,14 Votes,"41/1/1-A, Vallabh Baug Lane Extension, Ghatkopar East, Mumbai - 400075, Near Pant Nagar",Ghatkopar
Gupta Grain Store Sai Baba Mandir Ghatkopar East,0.43 KM,4.6,7 Votes,"Opp 146 Shop No 57, Vallabh Baug Lane, Ghatkopar East, Mumbai - 400077, Sai Baba Mandir",Ghatkopar
Shree Sadguru medical General Stores Thakurdwar Corner Girgaon,0.23 KM,4.5,6 Votes,"Plot No. 291, Shop No. 2, Saraswati Niwas, J. S. S Road, Girgaon, Mumbai - 400004, Thakurdwar Corner",Girgaon
Mahalaxmi Medical General Stores Kanda Wadi Girgaon,0.22 KM,4.1,6 Votes,"Shop No 10, 109 Kanji Khetshi Building, Khadilkar Road, Girgaon, Mumbai - 400004, Kanda Wadi",Girgaon
Abhishek Generator Washi Girgaon,,4.3,6 Votes,"Chow Washi, Vartak Chowk, Bhatwadi, Girgaon, Mumbai - 400004",Girgaon
R K Provision Stores Shikha Nagar Girgaon,0.36 KM,4.9,5 Votes,"New 164 Angrawadi, V P Road, Girgaon, Mumbai - 400004, Shikha Nagar",Girgaon
Ashok General Store Moti Cinema Girgaon,0.77 KM,3.9,8 Votes,"Shop No 11/12, Somji Building,200, 3rd Kumbharwada Lane, Girgaon, Mumbai - 400004, Moti Cinema",Girgaon
Anandji Premji Company Near Fruit Market Prarthana Samaj,0.52 KM,4.2,146 Votes,"Shop No 1, Birla Mansion, D D Sathe Marg, Prarthana Samaj, Mumbai - 400004, Near Fruit Market",Girgaon
Maharashtra Medical General Stores Sikka Nagar Opposite Gokuldham Hotel Charni Road,0.53 KM,4.7,9 Votes,"Shop No 6, Anandmangal Building, 171 Nanubhai Desai Marg, Charni Road, Mumbai - 400004, Sikka Nagar, Opposite Gokuldham Hotel",Girgaon
Bharat Electric General Stores Opposite Sindhi Galli Near Bus Stop Charni Road,0.75 KM,4.7,7 Votes,"459/63, Dinesh Bhavan, Shop No -5, Patthe Bapurao Marg, Charni Road, Mumbai - 400004, Opposite Sindhi Galli, Near Bus Stop",Girgaon
The Bharat General Stores Opp union bank Cawasji Patel Tank,0.48 KM,4.0,5 Votes,"50/50 navyug house, V P Road, Cawasji Patel Tank, Mumbai - 400004, Opp union bank",Girgaon
Chaar Bhuja Kirana General Store Cawasji Patel Tank,1.49 KM,3.8,10 Votes,"45, Hatim Manzil, Surti Mohalla, Nagpada, Vasil Khan Marg, Cawasji Patel Tank, Mumbai - 400004",Girgaon
Big Bazaar The Hub Mall Near Western Express Highway Goregaon East,1.2 KM,3.9,82 Votes,"C/O Nirlon Compound, Goregaon East, Mumbai - 400063, Near Western Express Highway",Goregaon
Chheda Sales Opposite Kedia Hospital Off MG Road Goregaon West,0.53 KM,4.2,285 Votes,"Shop No 2,3,4 Kiran Industrial Estate, Goregaon West, Mumbai - 400062, Opposite Kedia Hospital, Off MG Road",Goregaon
Central Store Near Anupam Stationary Goregaon East,0.85 KM,4.1,68 Votes,"Accord Classic Shop No.7, Station Road, Goregaon East, Mumbai - 400063, Near Anupam Stationary",Goregaon
Shanti Dal Mill Opposite Vardan Jewellers Goregaon West,0.71 KM,4.3,131 Votes,"1,2 Old Bora House,, Grampanchyayat Road,, Goregaon West, Mumbai - 400062, Opposite Vardan Jewellers,",Goregaon
Nutan Dal Mill Opposite Hotel Shabri Goregaon West,0.62 KM,3.9,224 Votes,"Shop No 1 & 2, Ganesh Bhavan, M G Road, Goregaon West, Mumbai - 400062, Opposite Hotel Shabri",Goregaon
Satyam Stores Near Bangur Nagar Chowki Bangur Nagar goregaon West,1.51 KM,4.2,49 Votes,"Shop No 60,Bhanumati Society, Bangur Nagar-goregaon West, Mumbai - 400104, Near Bangur Nagar Chowki",Goregaon
Mangalore Stores Goregaon West,0.04 KM,4.3,96 Votes,"20, Jawahar Nagar, Swami Vivekanand Marg, Goregaon West, Mumbai - 400104",Goregaon
Pragati Super Mart NEAR VIJAYA BANK NEAR PHATAK Goregaon West,0.3 KM,3.8,23 Votes,"179/180 KAMLA CHARAN BUILDING, ROAD.2, Goregaon West, Mumbai - 400062, NEAR VIJAYA BANK NEAR PHATAK",Goregaon
First Choice Foodland Opposite Rosary Church Goregaon West,0.87 KM,4.3,9 Votes,"434, Unnat Nagar, Motilal Nagar Ii, Mahatma Gandhi Road, Goregaon West, Mumbai - 400062, Opposite Rosary Church",Goregaon
Laxmi Mart Near Jain Temple Goregaon West,0.29 KM,4.4,106 Votes,"Laxmi Mart, Plot No 76, Hem Kunj, Station Road, Jawaharnagar Road No 1, Goregaon West, Mumbai - 400062, Near Jain Temple",Goregaon
Chhaya Chana Shop Opp goregaon Boot House Goregaon West,0.62 KM,4.2,23 Votes,"Shop No. 6 Shri Shrimal House, Station Road, Goregaon West, Mumbai - 400062, Opp.goregaon Boot House",Goregaon
Popular Stores Near Pritam Hotel Goregaon East,0.93 KM,4.0,106 Votes,"Shop No 2, Kashi Niwas, Aarey Road, Goregaon East, Mumbai - 400063, Near Pritam Hotel",Goregaon
Laxmi Dal Mill Near Ayyapa Temple Road Bangur Nagar goregaon West,1.48 KM,4.0,105 Votes,"Shop No 60, Hiramani Ratan Shopping Centre, Bangur Nagar Police Chowki Street, Bangur Nagar-goregaon West, Mumbai - 400104, Near Ayyapa Temple Road",Goregaon
Easy Day Fresh Opposite Goregaon West,0.51 KM,4.4,6 Votes,"Shop Number 9/10 ,Dhanlaxmi Society Ltd, Vivek Niketan Road, Vivek Niketan Roadmahatma Gandhi Road, Goregaon West, Mumbai - 400062, Opposite",Goregaon
Samant Bandhu Near Goregaon Station Goregaon West,0.55 KM,4.5,15 Votes,"Shop No.8/A, Shakti Niwas, Station Road, Goregaon West, Mumbai - 400062, Near Goregaon Station",Goregaon
Simply Organics Opposite Sejal Park Goregaon West,1.17 KM,4.5,16 Votes,"192/1538, Motilal Nagar No. 1, BEST Colony Road, Goregaon West, Mumbai - 400104, Opposite Sejal Park",Goregaon
Ajanta Stores Opposite Janta Dugdhalaya Goregaon West,0.25 KM,4.1,36 Votes,"176/9-10, Jawahar Nagar, Road No. 11, Goregaon West, Mumbai - 400062, Opposite Janta Dugdhalaya",Goregaon
Easyday Fresh Store Near Satym Park Hall Goregaon Goregaon East,1.37 KM,3.6,59 Votes,"Shop No.4&5,Ground Floor,Bhanukant Complex, (East), Goregaon East, Mumbai - 400063, Near Satym Park Hall Goregaon",Goregaon
Ananda Stores S V Road Goregaon West,0.12 KM,4.1,15 Votes,"15, Jawahar Nagar, Goregaon West, Mumbai - 400062, S V Road",Goregaon
Dhiraj Grain Stores Opposite Ambe Mata Mandir Goregaon West,0.36 KM,4.4,20 Votes,"Shop No 71, Road No 1, Goregaon West, Mumbai - 400062, Opposite Ambe Mata Mandir",Goregaon
New Chhaya Chana Mart Near New India Cooperative Bank Goregaon West,0.4 KM,4.2,151 Votes,"Shop No 1, Purnima Building, M G Road, Goregaon West, Mumbai - 400104, Near New India Cooperative Bank",Goregaon
Annapoorna Super Market Near Off M G Road Goregaon West,0.75 KM,4.9,8 Votes,"Plot No-81, Shop No-2/3, Nightingale Building, L T Nagar Road No-5r, Goregaon West, Mumbai - 400104, Near Off M G Road",Goregaon
Balubhai Dharsi Company Opposite Jain Temple Goregaon West,0.77 KM,4.2,19 Votes,"Shop No 8/9, Tripathi Bhawan, Aarey Road, Goregaon West, Mumbai - 400062, Opposite Jain Temple",Goregaon
Patel Enterprises Motilal Nagar No 1 Goregaon West,0.78 KM,3.9,11 Votes,"91/727, Goregaon West, Mumbai - 400104, Motilal Nagar No 1",Goregaon
Apna Bazar Goregaon West,0.8 KM,3.9,13 Votes,"Unnatural nagar No-2, Yeshwant nagar Goregaon, Goregaon West, Mumbai - 400062",Goregaon
Ravi Super Market Near St Thomas School Goregaon East,1.14 KM,4.0,57 Votes,"Shop No 8, Shree Niketan, Pandurang Wadi Road, Goregaon East, Mumbai - 400063, Near St Thomas School",Goregaon
Nayak Mangalore Store Near Roasry Church Goregaon West,1 KM,3.9,7 Votes,"Shop No. 95, LT Nagar, MG Road, Goregaon West, Mumbai - 400062, Near Roasry Church",Goregaon
Oswal Grain Store Near Pandurang Wadi Goregaon East,1.2 KM,4.4,17 Votes,"Road No 1, Madhukar Digambar Deshpande Road, Goregaon East, Mumbai - 400063, Near Pandurang Wadi",Goregaon
Banas Oil Shop Centre Opposite Sunder Nagar and Dhl Building Goregaon West,1.61 KM,3.9,11 Votes,"Shop No 2 Tahura Mansion, S V Road, Goregaon West, Mumbai - 400062, Opposite Sunder Nagar and Dhl Building",Goregaon
Niti Stores Near Aarti Shop Goregaon West,0.24 KM,4.2,41 Votes,"Shop No. 156, S V Road, Goregaon West, Mumbai - 400104, Near Aarti Shop",Goregaon
Pragati General Store Siddharth Nagar Goregaon West,0.83 KM,4.1,7 Votes,"Shop No 5, Suyojana Co Operative Housing Society, Road No 17, Goregaon West, Mumbai - 400062, Siddharth Nagar",Goregaon
Pushpa General Stores Near Govind Shirodkar Wadi Goregaon East,0.89 KM,3.8,6 Votes,"Shop No 2, Govind Shirodkarwadi, Aarey Road, Goregaon East, Mumbai - 400063, Near,Govind Shirodkar Wadi",Goregaon
Gala Super Market Opposite Old Best Colony Goregaon West,0.92 KM,3.7,93 Votes,"34/275,Motilal Nagar No-1, Best Nagar,, Goregaon West, Mumbai - 400104, Opposite Old Best Colony",Goregaon
Amar Ann Bhandar Near Udipi Vihar Hotel Goregaon East,1.02 KM,4.6,13 Votes,"Shop No-9,10 & 11, Coral Park Chsl, Aarey Road, Goregaon East, Mumbai - 400063, Near Udipi Vihar Hotel",Goregaon
Truebrew LLP Jaycoach Goregaon East,1.82 KM,4.8,12 Votes,"B/103A Shreyas Industrial Estate, Goregaon East, Mumbai - 400063, Jaycoach",Goregaon
MS Ratilal Devshi Shree Nagar Colony Goregaon West,0.45 KM,4.4,12 Votes,"Shop No.3 & 4, Paras Building, M G Road,, Goregaon West, Mumbai - 400062, Shree Nagar Colony",Goregaon
N S Gala General Store Near Union Bank Goregaon East,0.67 KM,4.2,11 Votes,"Shop No.06, Sarvan Mantion, Sonawala Road, Goregaon East, Mumbai - 400063, Near Union Bank",Goregaon
Gujrals Mega Mart Near Tobotil Near State Bank Of India Govandi East,0.57 KM,3.8,13 Votes,"Shop No.18, Govandi Street, Govandi East, Mumbai - 400088, Near Tobotil, Near State Bank Of India",Govandi
S Mart Govandi East,1.05 KM,4.2,30 Votes,"Patil Wadi, Bs Devashi Marg, Govandi East, Mumbai - 400088",Govandi
Quality Bakery Govandi East,,4.2,5 Votes,"Shop No. 3,P.L.Lokhnde Marg, Buddha Nagar, Govandi East, Mumbai - 400088",Govandi
Dilawar Stores Govandi West,0.8 KM,4.4,10 Votes,"Number 4, Govandi Slums, Indira Nagar, Phase Ii, Shivaji Nagar, Road, Govandi West, Mumbai - 400043",Govandi
Dadi Maa Masala Centre Near Kokan Bank Shivaji Nagar Govandi East,0.92 KM,5.0,5 Votes,"Shop Number.3089 Plot Number.5 Gajanan Colony, Govandi East, Mumbai - 400088, Near Kokan Bank Shivaji Nagar",Govandi
K G N General Store Police Station Govandi West,1.01 KM,4.8,8 Votes,"Shop No 1 Building No 7 C, Mahada Colony, Govandi West, Mumbai - 400043, Police Station",Govandi
Crown Store Opp Indian Oil Govandi West,1.04 KM,4.6,8 Votes,"Shop No.7, Shankra Colony, Ghatkoper Mandhurd Link Road, Govandi West, Mumbai - 400043, Opp Indian Oil",Govandi
Danapaani Retail Dukes Company Deonar,,4.9,7 Votes,"Majethia Industrial Estate, Wt Patil Marg, Deonar, Mumbai - 400088, Dukes Company",Govandi
Royal General Stores Jogeshwari West,0.89 KM,4.3,119 Votes,"Live Well Co-Operative Housing Society, Beheram Baug Road, Jogeshwari West, Mumbai - 400102",Jogeshwari
Salman Medical General Store Opposite Ram Shyam Jogeshwari West,0.78 KM,4.2,167 Votes,"Shop No 4,A Wing Raj Nagar Colony, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Ram Shyam",Jogeshwari
Obaid Medical General Store Below Malika Hospital Jogeshwari West,0.19 KM,4.1,252 Votes,"Shop No 6, R B Sharma Centre, S V Road, Jogeshwari West, Mumbai - 400102, Below Malika Hospital",Jogeshwari
Omair Medical General Store Opposite Raj Nagar Jogeshwari West,0.77 KM,4.1,184 Votes,"Shop Number 2, Rippon Apartment, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Raj Nagar",Jogeshwari
Huda Medical General Stores Opposite Orbit Eye Centre Jogeshwari West,0.78 KM,3.7,34 Votes,"Shop No. B/4, Ripon Apartment, S V Road, Jogeshwari West, Mumbai - 400102, Opposite Orbit Eye Centre",Jogeshwari
Royal General Store Opp Fish Market Jogeshwari West,0.88 KM,4.3,148 Votes,"Live Wel Co-Op. Housing Society, Behram Baug, Jogeshwari West, Mumbai - 400102, Opp Fish Market",Jogeshwari
Arihant Medical General Store Opposite Ismail Yusuf College Jogeshwari East,0.66 KM,4.3,33 Votes,"Shop No 1, Shree Niketan Building, Hfs Road, Jogeshwari East, Mumbai - 400060, Opposite Ismail Yusuf College",Jogeshwari
