Name,Distance,Rating,Votes,Address,Website
Mahaveer Medical General Store Opp bombay Bazar Andheri West,1.13 KM,4.0,45 Votes,"Shop No 3, 139 Vasant Niwas, J P Road, Andheri West, Mumbai - 400058, Opp.bombay Bazar",https://www.justdial.com/Mumbai/Mahaveer-Medical-General-Store-Opp-bombay-Bazar-Andheri-West/022P1002768_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Gupta tobacco general store Near Gurudwara Manish Nagar Andheri West,0.46 KM,3.5,6 Votes,"9/10, Kanchan Ganga shop no.10, JP road, Manish Nagar-Andheri West, Mumbai - 400053, Near Gurudwara",https://www.justdial.com/Mumbai/Gupta-tobacco-general-store-Near-Gurudwara-Manish-Nagar-Andheri-West/022PXX22-XX22-160829214709-F9H8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Dhanlaxmi General Stores Opposite D N Nagar Police Station D N Nagar Andheri West,0.73 KM,3.9,23 Votes,"Shop No 1, Building No 43, Shramik Society, Link Road, Andheri West, Mumbai - 400058, Opposite D N Nagar Police Station, D N Nagar",https://www.justdial.com/Mumbai/Dhanlaxmi-General-Stores-Opposite-D-N-Nagar-Police-Station-D-N-Nagar-Andheri-West/022P1200435_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
My Choice Super Store SVP Nagar Mhada Andheri West,1.24 KM,,0 Votes,"38/D1, Vishva Bharti Society, Andheri West, Mumbai - 400053, SVP Nagar,Mhada",https://www.justdial.com/Mumbai/My-Choice-Super-Store-SVP-Nagar-Mhada-Andheri-West/022PXX22-XX22-181102052445-S2Q3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Dinbandhu Stores Dry Fruits Opposite Navrang Cinema Andheri West,1.29 KM,4.0,27 Votes,"110, Narayan Bhuvan, J P Road, Andheri West, Mumbai - 400058, Opposite Navrang Cinema",https://www.justdial.com/Mumbai/Dinbandhu-Stores-Dry-Fruits-Opposite-Navrang-Cinema-Andheri-West/022P1909971_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Rishikesh Stores Opposite Bus Depot Seven Bunglow Andheri West,1.39 KM,4.1,22 Votes,"Shop No 2, Avinash Building, J P Road, Andheri West, Mumbai - 400053, Opposite Bus Depot Seven Bunglow",https://www.justdial.com/Mumbai/Rishikesh-Stores-Opposite-Bus-Depot-Seven-Bunglow-Andheri-West/022PXX22-XX22-001178710337-X7D2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Ambe Chemist Opposite Sanbless Church Amboli Naka Andheri West,1.53 KM,4.4,86 Votes,"Shop No 5 Suvidha Milind Business Venture, S V Road Corner Ceasar Road, Andheri West, Mumbai - 400058, Opposite Sanbless Church Amboli Naka",https://www.justdial.com/Mumbai/Ambe-Chemist-Opposite-Sanbless-Church-Amboli-Naka-Andheri-West/022P5447700_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Metro Chemist And Druggist Opp Jivan Jyot Madicel Center Near Mahavir Jain Tempale Andheri West,1.59 KM,4.2,21 Votes,"Shop No.03 Juhu Aradhana Building, Juhu Lane, Andheri West, Mumbai - 400058, Opp.Jivan Jyot Madicel Center Near Mahavir Jain Tempale",https://www.justdial.com/Mumbai/Metro-Chemist-And-Druggist-Opp-Jivan-Jyot-Madicel-Center-Near-Mahavir-Jain-Tempale-Andheri-West/022PXX22-XX22-131007171915-V3C7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Harish general store Near tahsildar office Andheri West,1.7 KM,4.3,4 Votes,"Shop no 1, paras co-op soc, Dadbhai rd no 1, Andheri West, Mumbai - 400058, Near tahsildar office",https://www.justdial.com/Mumbai/Harish-general-store-Near-tahsildar-office-Andheri-West/022PXX22-XX22-140120184625-H9N1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
Universal Stores Bakery Opposite New India Stock Colony Andheri West,1.85 KM,4.1,33 Votes,"Himachal Building, Shop No 11, Juhu Lane, Andheri West, Mumbai - 400058, Opposite New India Stock Colony",https://www.justdial.com/Mumbai/Universal-Stores-Bakery-Opposite-New-India-Stock-Colony-Andheri-West/022PXX22-XX22-100224153613-T1Q8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEFuZGhlcmkgV2VzdA==
