Name,Distance,Rating,Votes,Address
Khushi grain store Chira bazar Kalbadevi,0.21 KM,,0 Votes,"91,khushi bldg, Velankar Road, Kalbadevi, Mumbai - 400002, Chira bazar"
Vishal grain store Machi market Chira Bazar Kalbadevi,0.21 KM,3.0,1 Votes,"Shop no 527, JSS Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Machi market"
Siddhivinayak Stores In Front Of City Kitchen Kalbadevi,0.26 KM,,0 Votes,"Lakhpati Building, Shrink ant Palekar Marg, Kalbadevi, Mumbai - 400002, In Front Of City Kitchen"
F Suleman Stores Next to Bombay Hospital Dhobi Talao,0.29 KM,3.0,1 Votes,"Shop No-46,Building No-98, Wellington Street, Dhobi Talao, Mumbai - 400002, Next to Bombay Hospital"
Gulshan Provision Stores Gaikwala Marg Dhobi Talao,0.31 KM,,0 Votes,"Shop No 82, Dhobi Talao, Mumbai - 400002, Gaikwala Marg"
Ashapura General Store Morarji Velji Goshala Kalbadevi,0.33 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Modern Store New Bhatia Bhajanwadi Kalbadevi,0.39 KM,3.5,1 Votes,"Shop No 3, 9/15 Moraji Veiji Bldg, Dr M.B Velkar Street, Kalbadevi, Mumbai - 400002, New Bhatia Bhajanwadi"
Win Supermarket Gazdar Street Corner Chira Bazar Kalbadevi,,,0 Votes,"412/414 Parekh Niwas, Jss Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Gazdar Street Corner"
KGN store Opp bank of Baroda Chira Bazar Kalbadevi,0.44 KM,,0 Votes,"Shop no 345, Chira bazar, Chira Bazar-Kalbadevi, Mumbai - 400002, Opp bank of Baroda"
Bhagwati Store Kalbadevi,0.46 KM,,0 Votes,"No 45 Narayan Nivas, Dr Adisethi Agyari Road, Kalbadevi, Mumbai - 400002"
Jay Mahadev Provision Stores Morarji Velji Goshala Kalbadevi,0.47 KM,,0 Votes,"21, Building No 39/41, Kolbhat Lane, Kalbadevi, Mumbai - 400002, Morarji Velji Goshala"
Morarji Ratanshi Co Near Acharya Mahapragya School and Santosh Store Kalbadevi,,5.0,1 Votes,"5/14, Dadiseth Agiary Lane, Kalbadevi, Mumbai - 400002, Near Acharya Mahapragya School and Santosh Store"
Manas Kirana Charni Road,0.65 KM,,0 Votes,"Charni Road, Mumbai - 400004"
S v setti S p road Fanas Wadi Kalbadevi,0.67 KM,,0 Votes,"Shop no.106, Jagannath chawl, Fanas Wadi-Kalbadevi, Mumbai - 400002, S.p road"
Rahul Store Kalbadevi,0.7 KM,5.0,11 Votes,"91/Hh Koliwadi, Kalbadevi, Mumbai - 400002"
Anantrai Harilal co Opposite Anant Wadi Bhuleshwar,0.72 KM,4.9,9 Votes,"8991, Fanas Wadi, A Merchant Road, Bhuleshwar, Mumbai - 400002, Opposite Anant Wadi"
Niyati Store Opp Hotel Sunshine Kalbadevi,0.75 KM,5.0,1 Votes,"Shop No.-305, JSS Road,, Thakurdwar Road, Kalbadevi, Mumbai - 400002, Opp Hotel Sunshine"
Babu Grocery Kalbadevi,0.76 KM,,0 Votes,"Kalbadevi, Mumbai - 400002"
Maharashtra Provision General Stores Opp Railway Station Lamington Road,0.82 KM,,0 Votes,"262/1,Mehta Esate,Shop No 9, Thakurdwar Road, Lamington Road, Mumbai - 400004, Opp Railway Station"
Gupta Oil And General Stores Thakurdwar Kalbadevi,0.85 KM,,0 Votes,"Siddhesh Building Shop No 6, Dr.j B Marg, Thakurdwar-Kalbadevi, Mumbai - 400002"
Ramen Kiranawala Charni Road,0.88 KM,,0 Votes,"Charni Road, Mumbai - 400004"
K R Society Near Thakurdwar Corner Girgaon,0.89 KM,,0 Votes,"260/A Kranti Nagar, Jagannath Shankarseth Road, Girgaon, Mumbai - 400004, Near Thakurdwar Corner"
Kiran Provision Masala Store First Khutter Gully Thakurdwar Kalbadevi,0.89 KM,,0 Votes,"Shop 38 /40, Khattar Galli, Thakurdwar-Kalbadevi, Mumbai - 400002, First Khutter Gully"
P K Bidi Shop Near Commisioner Office Fort,0.9 KM,,0 Votes,"Shop No 7 Sitaram Building, D N Road, Fort, Mumbai - 400001, Near Commisioner Office"
Chapshi Vershi Co Crawford Market,0.9 KM,3.0,1 Votes,"Crawford Market, Stall No. 437, Crawford Market, Mumbai - 400001"
Lalas Namkeen Dry Fruits Sweets lalas Food Company Opposite 2nd Bhoiwada Kalbadevi,0.9 KM,5.0,3 Votes,"8,9,10,11 B.M.C Market, Bhuleshwar Road, Kalbadevi, Mumbai - 400002, Opposite 2nd Bhoiwada"
Laxmi Stores Fort,0.91 KM,4.5,2 Votes,"255256, Crawford Market, Dhobi Talao, Chhatrapati Shivaji Terminus Area, 4th Lane, 4th Lanelokmanya Tilak Marg, Fort, Mumbai - 400001"
Morghar Kirana Store Mughbhat Thakurdwar Kalbadevi,0.92 KM,,0 Votes,"Chogdewala Building, Plot No.10, Mughbhat Lane, Thakurdwar-Kalbadevi, Mumbai - 400002, Mughbhat"
Lobo Gloria Stores Fort,0.92 KM,,0 Votes,"Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai - 400001"
Dc Keychain,0.92 KM,5.0,1 Votes,"Shop No 2 Building, Dc Keychain, 2nd Floor, No 187, Abdul Rehman St, Mumbai - 400002"
Vasudas Narayan General Store Opp Sadanan Hotel Crawford Market,0.95 KM,2.0,1 Votes,"Shop No 511, 1st Lane Inside Crowford Market, Crawford Market, Mumbai - 400001, Opp Sadanan Hotel"
Fatema Kanchwala Opposite Ruhani Hotel Above Noble Opticians Masjid Bunder,0.98 KM,4.3,2 Votes,"79, Mohammadi House, Room No 14, 1st Floor, Mohammed Ali Road, Masjid Bunder, Mumbai - 400003, Opposite Ruhani Hotel, Above Noble Opticians"
Mugbath Grahak Sahakari Mandal Swami Samarth Nagar Girgaon,0.99 KM,3.6,5 Votes,"Tatya Gharpure Marg, Girgaon, Mumbai - 400004, Swami Samarth Nagar"
