Name,Distance,Rating,Votes,Address
P K Bidi Shop Near Commisioner Office Fort,0.62 KM,,0 Votes,"Shop No 7 Sitaram Building, D N Road, Fort, Mumbai - 400001, Near Commisioner Office"
Chapshi Vershi Co Crawford Market,0.66 KM,3.0,1 Votes,"Crawford Market, Stall No. 437, Crawford Market, Mumbai - 400001"
Laxmi Stores Fort,0.67 KM,4.5,2 Votes,"255256, Crawford Market, Dhobi Talao, Chhatrapati Shivaji Terminus Area, 4th Lane, 4th Lanelokmanya Tilak Marg, Fort, Mumbai - 400001"
Lobo Gloria Stores Fort,0.68 KM,,0 Votes,"Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai - 400001"
Vasudas Narayan General Store Opp Sadanan Hotel Crawford Market,0.72 KM,2.0,1 Votes,"Shop No 511, 1st Lane Inside Crowford Market, Crawford Market, Mumbai - 400001, Opp Sadanan Hotel"
Arami Mithai Opposite CST Station Fort,0.79 KM,,0 Votes,"D.N.Road, Fort, Mumbai - 400001, Opposite CST Station"
Sri Ram Trading Fort,0.81 KM,,0 Votes,"Shop No 28, DN Road, Fort, Mumbai - 400001"
Fatema Kanchwala Opposite Ruhani Hotel Above Noble Opticians Masjid Bunder,0.82 KM,4.3,2 Votes,"79, Mohammadi House, Room No 14, 1st Floor, Mohammed Ali Road, Masjid Bunder, Mumbai - 400003, Opposite Ruhani Hotel, Above Noble Opticians"
Manas Kirana Charni Road,0.83 KM,,0 Votes,"Charni Road, Mumbai - 400004"
CST General Store Opp Jairam Electric Store Fort,0.92 KM,3.4,4 Votes,"Shop No - 03, 55 Bora Bazar, Fort, Mumbai - 400001, Opp-Jairam Electric Store"
