Name,Distance,Rating,Votes,Address
Dhanalaxmi Kirana Store Near to Hita Bhavan Hotel Princess Street,3.57 KM,4.0,1 Votes,"Shop No -216, Sethna Building, Princess Street, Princess Street, Mumbai - 400002, Near to Hita Bhavan Hotel"
Shah Stores Near Balaji Temple Sitaram Poddar Marg Kalbadevi,,4.0,7 Votes,"59, 1st Fanaswadi Rele Building, Palekar Marg, Kalbadevi, Mumbai - 400002, Near Balaji Temple, Sitaram Poddar Marg"
Chheda General Stores Churchgate,2.13 KM,4.7,3 Votes,"18 Eros Building, J T Road, Churchgate, Mumbai - 400020"
Laxmi kirana store Near marin station Marine Lines,2.18 KM,5.0,1 Votes,"shop no 12, 1st Marin lines road, Marine Lines, Mumbai - 400020, near marin station"
Vij Collection Churchgate Subway Churchgate,2.22 KM,,0 Votes,"Shop No 2, Churchgate, Mumbai - 400020, Churchgate Subway"
Shree Shakti General Store Near jesal park Fort,2.24 KM,,0 Votes,"Shop 11, oswal park, Fort, Mumbai - 400001, near jesal park"
Maharashtra sarita Near Churchgate Station Churchgate,,,0 Votes,"Shop No.2, Churchgate Street, Churchgate, Mumbai - 400020, Near Churchgate Station"
Gupta Kirana Store Fort,2.42 KM,,0 Votes,"Shop-a/1 7303781032, Fort, Mumbai - 400001"
Krunal general store V n road Fort,2.43 KM,,0 Votes,"shop no 14, Fort, Mumbai - 400001, v n road"
Sayani Communication And General Store Opposite Prince Of Well Museum Near National Art Gallery Fort,2.5 KM,,0 Votes,"Colaba, Mg Road, Fort, Mumbai - 400001, Opposite Prince Of Well Museum,Near National Art Gallery"
Irfan kirana store Fort,2.55 KM,4.5,2 Votes,"H.d. Building, shop no. 2, Pitha street, Fort, Mumbai - 400001"
Irfan kirana store Near Citi Bank Wellington Fountain Fort,2.56 KM,,0 Votes,"12 A. H. D. Building, Pitha street, Wellington Fountain-Fort, Mumbai - 400001, Near Citi Bank"
